央视频道,#genre#
福建旅游,rtsp://183.252.166.199/PLTV/88888888/224/3221226125/10000100000000060000000002358191_0.smil#http://tv.tonyt.top/iptv/fj.php?id=8
福建经济,rtsp://183.252.166.199/PLTV/88888888/224/3221226117/10000100000000060000000002358072_0.smil#http://tv.tonyt.top/iptv/fj.php?id=9
福建体育,rtsp://183.252.166.199/PLTV/88888888/224/3221226127/10000100000000060000000002434540_0.smil#http://tv.tonyt.top/iptv/fj.php?id=10
福建新闻,rtsp://183.252.166.199/PLTV/88888888/224/3221226116/10000100000000060000000002358068_0.smil#http://tv.tonyt.top/iptv/fj.php?id=13
陕西新闻资讯,http://111.20.45.157/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226357/index.m3u8
陕西生活,http://111.20.45.160/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226359/index.m3u8
陕西影视,http://111.20.45.167/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226360/index.m3u8
陕西公共,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226361/index.m3u8
陕西体育休闲,http://111.20.45.153/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226363/index.m3u8
陕西西部电影,http://111.20.45.160/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226364/index.m3u8
陕西都市青春,http://111.20.45.169/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226358/index.m3u8
河北都市,http://live5.plus.hebtv.com/hbdssl/sd/live.m3u8
河北经济,http://live5.plus.hebtv.com/hbjjsl/sd/live.m3u8
农民频道,http://live5.plus.hebtv.com/nmpdsl/sd/live.m3u8
河北公共,http://live6.plus.hebtv.com/hbggsl/sd/live.m3u8
河北影视,http://live6.plus.hebtv.com/hbyssl/sd/live.m3u8
河北少儿,http://live6.plus.hebtv.com/sekjsl/sd/live.m3u8
河南国际频道,http://0594.sss508.xyz/tv/dxxw.php?id=153
河南都市频道,http://0594.sss508.xyz/tv/dxxw.php?id=141#http://sss508.xyz/yfy.php?id=41101
河南民生频道,http://0594.sss508.xyz/tv/dxxw.php?id=146#http://sss508.xyz/yfy.php?id=41102
河南法治频道,http://0594.sss508.xyz/tv/dxxw.php?id=147#http://sss508.xyz/yfy.php?id=41103
河南电视剧频道,http://0594.sss508.xyz/tv/dxxw.php?id=148#http://sss508.xyz/yfy.php?id=41104
河南新闻频道,http://0594.sss508.xyz/tv/dxxw.php?id=149#http://sss508.xyz/yfy.php?id=41105
河南公共频道,http://0594.sss508.xyz/tv/dxxw.php?id=151#http://sss508.xyz/yfy.php?id=41106
河南新农村频道,http://0594.sss508.xyz/tv/dxxw.php?id=152#http://sss508.xyz/yfy.php?id=41107
河南睛彩中原,http://0594.sss508.xyz/tv/dxxw.php?id=157#http://sss508.xyz/yfy.php?id=41108
河南移动戏曲,http://0594.sss508.xyz/tv/dxxw.php?id=163#http://sss508.xyz/yfy.php?id=41109
河南文物宝库,http://0594.sss508.xyz/tv/dxxw.php?id=155#http://sss508.xyz/yfy.php?id=41111
河南武术世界,http://39.135.139.214:6610/PLTV/88888888/224/3221225508/2/index.m3u8#http://tv.tonyt.top/iptv/gzgd.php?id=wssj#http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225691/1/index.m3u8?fmt=ts2hls#http://0594.sss508.xyz/tv/dxxw.php?id=156#http://sss508.xyz/yfy.php?id=41110
河南梨园频道,http://39.135.139.214:6610/PLTV/88888888/224/3221225581/2/index.m3u8#http://tv.tonyt.top/iptv/gzgd.php?id=lypd#http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225701/1/index.m3u8?fmt=ts2hls#http://0594.sss508.xyz/tv/dxxw.php?id=154#http://sss508.xyz/yfy.php?id=13001
江苏靓妆频道,http://39.135.139.214:6610/PLTV/88888888/224/3221225509/2/index.m3u8#http://tv.tonyt.top/iptv/gzgd.php?id=jslz#http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225680/1/index.m3u8?fmt=ts2hls
茶频道,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000085#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226548/1.m3u8#http://tv.tonyt.top/iptv/woniu.php?id=10000085
环球奇观,http://tv.tonyt.top/iptv/gzgd.php?id=hqqg#http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225681/1/index.m3u8?fmt=ts2hls
港澳台,#genre#
凤凰资讯HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225949/1.m3u8#http://117.148.187.114/PLTV/88888888/224/3221226491/index.m3u8#http://112.17.40.132/PLTV/88888888/224/3221226491/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8#http://117.169.124.43:6610/ysten-businessmobile/live/fhzixun/index.m3u8#http://112.50.243.8/PLTV/88888888/224/3221225901/1.m3u8#http://221.179.217.9/PLTV/88888888/224/3221225949/1.m3u8#http://220.201.218.82:65530/live/fhzx/index.m3u8#http://111.13.42.9/PLTV/88888888/224/3221225949/1.m3u8#http://112.50.243.4/PLTV/88888888/224/3221225901/1.m3u8#http://112.50.243.5/PLTV/88888888/224/3221225901/1.m3u8#http://112.50.243.8/PLTV/88888888/224/3221225901/1.m3u8#http://112.50.243.9/PLTV/88888888/224/3221225901/1.m3u8#http://112.50.243.13/PLTV/88888888/224/3221225901/1.m3u8#http://117.169.120.160:8080/live/fhzixun/1.m3u8#http://223.110.245.137/PLTV/3/224/3221226923/index.m3u8#http://117.169.124.43:6610/ysten-businessmobile/live/fhzixun/index.m3u8
凤凰中文HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225942/1.m3u8#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225948/1.m3u8#http://117.148.187.114/PLTV/88888888/224/3221226368/index.m3u8#http://112.17.40.132/PLTV/88888888/224/3221226368/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8#http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8#http://112.50.243.8/PLTV/88888888/224/3221225900/1.m3u8#rtmp://ivi.bupt.edu.cn:1935/livetv/fhzw#http://221.179.217.9/PLTV/88888888/224/3221225948/1.m3u8#http://220.201.218.82:65530/live/fhzw/index.m3u8#http://221.179.217.69/PLTV/88888888/224/3221225942/1.m3u8#http://221.179.217.70/PLTV/88888888/224/3221225942/1.m3u8#http://221.179.217.75/PLTV/88888888/224/3221225942/1.m3u8#http://111.13.42.9/PLTV/88888888/224/3221225948/1.m3u8#http://112.50.243.8/PLTV/88888888/224/3221225900/1.m3u8#http://112.50.243.9/PLTV/88888888/224/3221225900/1.m3u8#http://221.179.217.70/PLTV/88888888/224/3221225942/1.m3u8#http://223.110.245.137/PLTV/3/224/3221226922/index.m3u8#http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8
凤凰香港HD,http://live-hwcdn.utvlive.top/live/a4e8cf74196e40959485a9ef4c532d02/6286b2bbb78341cd9fa92c7b37ccc03c.m3u8#http://live-hwcdn.utvlive.top/live/a4e8cf74196e40959485a9ef4c532d02/6286b2bbb78341cd9fa92c7b37ccc03c-1.m3u8#http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8#http://223.110.245.137/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
凤凰电影,rtmp://58.200.131.3:1935/livetv/fhdy
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://cctvalih5ca.v.myalicdn.com/cstv/xianggangweishi_2/index.m3u8#https://cctvksh5ca.v.kcdnvip.com/cstv/xianggangweishi_2/index.m3u8
星空卫视,rtmp://58.200.131.2:1935/livetv/startv#rtmp://ivi.bupt.edu.cn:1935/livetv/startv
有线财经,http://125.89.166.215/live-hwcdn.utvlive.top/live/add598ff3f90428da3fbebb644ba135b/2bbaa83758ba412bbdd8d08626c56eb4-3.m3u8
有线娱乐,http://125.89.166.215/live-hwcdn.utvlive.top/live/d4e03afe056a4f2da070d5f789f3ac9e/a5ed7598a90246199df373924de367d4-3.m3u8
有线新闻,http://125.89.166.215/live-hwcdn.utvlive.top/live/97609933ef744f008e19a6e0d5ef9f2b/edd34677cc9548539d36b10c1c594b94-3.m3u8
澳亚卫视,http://mastvnet-hwcdn.utvlive.top/4rlff1m/1024/live.m3u8
香港开电视,http://media.fantv.hk/m3u8/archive/channel2.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
本港台,https://15813114727637862976168173814320.live.prod.hkatv.com/a1_cbr_lo.m3u8
体育频道,#genre#
CCTV5,http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225711/index.m3u8
CCTV5+,http://39.134.115.163:8080/PLTV/88888910/224/3221225706/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225689/index.m3u8#http://39.134.7.247/000000001000/1000000001000018504/1.m3u8
奥林匹克,http://ott-live.olympicchannel.com/out/u/OC1_1.m3u8?fluxustv.m3u8#http://ott-live.olympicchannel.com/out/u/OC1_2.m3u8?fluxustv.m3u8
CCTV高尔夫·网球,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225674/1/index.m3u8?fmt=ts2hls
CCTV台球,http://sss508.xyz/dougu.php?id=DOXyinglunHD_7000#http://tv.tonyt.top/iptv/gzgd.php?id=ystq#http://player.ioioz.com/1786/0/migum3u8.php?id=603842910
CCTV风云足球,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225734/1/index.m3u8?fmt=ts2hls#http://tv.tonyt.top/iptv/gzgd.php?id=fyzq#
广东体育,http://sss508.xyz/dougu.php?id=gdsportsHD_7000#http://116.199.5.52:8114/index.m3u8?Fsv_chan_hls_se_idx=8&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8#http://tv.tonyt.top/iptv/gdtv.php?id=47
上海五星体育,http://183.207.255.188/live/program/live/ssty/4000000/mnf.m3u8#http://39.135.248.141/huaweicdn.hb.chinamobile.com/PLTV/2510088/224/3221225964/3.m3u8
山东体育,http://120.221.5.111:8089/PLTV/88888888/224/3221226075/index.m3u8
陕西体育休闲,http://111.20.45.154/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226363/index.m3u8
江苏休闲体育,http://223.110.241.150:6610/gitv/live1/G_JSTY/G_JSTY/
新视觉台 ,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000114
劲爆体育,http://183.207.255.188/live/program/live/jbtyhd/4000000/mnf.m3u8
皇马足球台,http://rmtv24hweblive-lh.akamaihd.net/i/rmtv24hwebes_1@300661/index_3_av-p.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
足球频道,http://tv.tonyt.top/iptv/gzgd.php?id=zqpd
广东高尔夫,http://211.137.115.110:8080/gitv_live/G_GAOERFU/G_GAOERFU.m3u8#http://111.20.45.157/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226246/index.m3u8
先锋乒羽,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000080#http://tv.tonyt.top/iptv/woniu.php?id=10000080
快乐垂钓,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000084#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226549/1.m3u8#http://tv.tonyt.top/iptv/woniu.php?id=10000084
四海钓鱼,http://120.221.5.113:8089/PLTV/88888888/224/3221225976/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226533/index.m3u8
爱体育,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/index.m3u8
NewTV超级体育,http://112.50.243.8/PLTV/88888888/224/3221225803/1.m3u8
NewTV精品体育,http://112.50.243.8/PLTV/88888888/224/3221225886/1.m3u8#http://39.134.7.247/000000001000/6460382139625130259/1.m3u8
NewTV搏击,http://112.50.243.10/PLTV/88888888/224/3221225895/1.m3u8#http://39.134.7.247/000000001000/bokesen/1.m3u8
NewTV中国功夫,http://112.50.243.8/PLTV/88888888/224/3221225896/1.m3u8
河南武术世界,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225691/1/index.m3u8?fmt=ts2hls
爱赛车,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
车迷频道,http://112.17.40.148/PLTV/88888888/224/3221226837/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226837/index.m3u8
极速汽车,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8#http://112.50.243.8/PLTV/88888888/224/3221226140/1.m3u8
重庆汽摩,http://sjlivecdn9.cbg.cn/203002221953/app_2/_definst_/ls_5.stream/chunklist.m3u8#http://itv.ahau.edu.cn:81/PLTV/88888888/224/3221225634/chunklist.m3u8#http://219.153.252.50/PLTV/88888888/224/3221225642/chunklist.m3u8
黑莓电竞,http://112.17.40.43/PLTV/88888888/224/3221226724/index.m3u8#http://39.134.7.247/000000001000/8785669936177902664/1.m3u8
爱电竞,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230029/01.m3u8
游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8#http://117.156.28.21/PLTV/88888888/224/3221225638/index.m3u8
游戏,http://112.17.40.139/PLTV/88888888/224/3221226481/index.m3u8
少儿频道,#genre#
熊猫频道,http://111.20.45.169/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226349/index.m3u8
重庆少儿,http://219.153.252.50/PLTV/88888888/224/3221225646/chunklist.m3u8
CDTV-6少儿,http://live.826pc.com/cdtv/live.php?id=6#http://tv.tonyt.top/iptv/cd.php?id=6
山东少儿,http://120.221.5.111:8089/PLTV/88888888/224/3221226195/index.m3u8
海看少儿,http://120.221.5.101:8089/PLTV/88888888/224/3221225943/index.m3u8
甘肃少儿,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
江西少儿6,http://39.135.139.214:6610/PLTV/88888888/224/3221225577/2/index.m3u8
浙江少儿频道,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
广东少儿,http://sss508.xyz/dougu.php?id=gdshaoer_1500#http://tv.tonyt.top/iptv/gdtv.php?id=54
福建少儿,rtsp://183.252.166.199/PLTV/88888888/224/3221226120/10000100000000060000000002358082_0.smil#http://tv.tonyt.top/iptv/fj.php?id=2
金鹰卡通,http://luotuo.ycchenrong.cn/dl/woniu.php?id=10000036#http://tv.tonyt.top/iptv/woniu.php?id=10000036#http://117.136.156.40/PLTV/88888888/224/3221225552/index.m3u8#http://39.134.7.247/000000001000/5201381050640253101/1.m3u8
哈哈卡通,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226139/3.m3u8#http://39.134.7.247/000000001000/5101217554085087042/1.m3u8
优漫卡通,http://117.136.156.40/PLTV/88888888/224/3221225556/index.m3u8#http://39.134.7.247/000000001000/5574405527570022182/1.m3u8
嘉佳卡通,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226178/3.m3u8#http://39.130.215.166:6410/gitv_live/G_JIAJIA/G_JIAJIA.m3u8
卡酷少儿,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226558/1.m3u8#http://117.136.156.40/PLTV/88888888/224/3221225549/index.m3u8#http://39.134.7.247/000000001000/7589856436881630561/1.m3u8
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8#http://39.135.248.135/huaweicdn.hb.chinamobile.com/PLTV/2510088/224/3221225977/3.m3u8
G+TV动画乐园,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225785/1/index.m3u8?fmt=ts2hls
动画1,http://112.50.243.8/PLTV/88888888/224/3221226732/1.m3u8
动画2,http://112.50.243.8/PLTV/88888888/224/3221226741/1.m3u8
动漫3,http://112.50.243.8/PLTV/88888888/224/3221226743/1.m3u8
黑莓动画,http://112.17.40.7/PLTV/88888888/224/3221226654/index.m3u8#http://39.134.7.247/000000001000/6497762188035533951/1.m3u8
家庭卡通,http://hdtv.haust.edu.cn/hls/hls77a30.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226717/index.m3u8
爱动漫,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/01.m3u8
爱玩具,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230026/01.m3u8
爱幼教,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/01.m3u8
动画电影,http://a.315600.xyz/dl/aqy.php?id=380206422#http://120.232.170.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c15_lb_donghuadianying_720p_t5/c15_lb_donghuadianying_720p_t5.m3u8
爆笑虫子,http://a.315600.xyz/dl/aqy.php?id=380221522#https://520574.xyz/cs/huya.php?id=13138378
倒霉熊,http://a.315600.xyz/dl/aqy.php?id=380221722
喜羊羊,http://a.315600.xyz/dl/aqy.php?id=380183422
小猪佩奇,http://a.315600.xyz/dl/aqy.php?id=380221622
名侦探柯南,https://520574.xyz/cs/huya.php?id=11336576
猫和老鼠,https://520574.xyz/cs/huya.php?id=11352879#http://a.315600.xyz/dl/aqy.php?id=380158622
网球王子,https://520574.xyz/cs/huya.php?id=11352882
海绵宝宝,https://520574.xyz/cs/huya.php?id=11352919
蜡笔小新,https://520574.xyz/cs/huya.php?id=11352970#http://a.315600.xyz/dl/aqy.php?id=380176322
龙球gt,https://520574.xyz/cs/huya.php?id=11601966
成龙历险记,https://520574.xyz/cs/huya.php?id=11352946
中华小当家,https://520574.xyz/cs/huya.php?id=11342413
茶啊二中,https://520574.xyz/cs/huya.php?id=11213191
电影频道,#genre#
爱科幻,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/01.m3u8?fmt=ts2hls
爱喜剧,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/01.m3u8?fmt=ts2hls
爱院线,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/01.m3u8?fmt=ts2hls
爱奇谈,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/01.m3u8
爱怀旧,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/index.m3u8
爱浪漫,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/index.m3u8?fmt=ts2hls
黑莓电影,http://112.17.40.209/PLTV/88888888/224/3221226755/index.m3u8#http://39.134.7.247/000000001000/5320946857686967621/1.m3u8
CHC高清电影,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8#http://tv.tonyt.top/iptv/gzgd.php?id=chcgq#http://ivi.bupt.edu.cn/hls/chchd.m3u8
CHC家庭影院,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8#http://tv.tonyt.top/iptv/gzgd.php?id=chcjt#rtmp://ivi.bupt.edu.cn:1935/livetv/chctv
CHC动作电影,http://111.20.45.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8#http://tv.tonyt.top/iptv/gzgd.php?id=chcdz#rtmp://ivi.bupt.edu.cn:1935/livetv/chcatv
CBN每日影院,http://home.lpfcdn.com:4000/udp/235.254.198.192:7980#http://tv.tonyt.top/iptv/gzgd.php?id=mryy
CBN风尚生活,http://home.lpfcdn.com:4000/udp/235.254.198.194:7980#http://tv.tonyt.top/iptv/gzgd.php?id=fssh
CBN幸福剧场,http://home.lpfcdn.com:4000/udp/235.254.198.193:7980#http://tv.tonyt.top/iptv/gzgd.php?id=xfjc
CBN幸福娱乐,http://home.lpfcdn.com:4000/udp/235.254.198.195:7980#http://tv.tonyt.top/iptv/gzgd.php?id=xfyl
DOXTV,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226048/1/index.m3u8?fmt=ts2hls
DOX映画,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226042/1/index.m3u8?fmt=ts2hls#http://tv.tonyt.top/iptv/gzgd.php?id=doxyhhd
DOX剧场,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226039/1/index.m3u8?fmt=ts2hls#http://tv.tonyt.top/iptv/gzgd.php?id=doxjchd
DOX新知,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226014/1/index.m3u8?fmt=ts2hls#http://tv.tonyt.top/iptv/gzgd.php?id=doxxzhd
DOX新艺,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226017/1/index.m3u8?fmt=ts2hls#http://tv.tonyt.top/iptv/gzgd.php?id=doxxyhd
DOX院线,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226013/1/index.m3u8?fmt=ts2hls#http://tv.tonyt.top/iptv/gzgd.php?id=doxyxhd
DOX雅趣,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226042/1/index.m3u8?fmt=ts2hls#http://tv.tonyt.top/iptv/gzgd.php?id=doxyqhd
DOX怡家,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226016/1/index.m3u8?fmt=ts2hls#http://tv.tonyt.top/iptv/gzgd.php?id=doxyjhd
DOX英伦,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226045/1/index.m3u8?fmt=ts2hls#http://tv.tonyt.top/iptv/gzgd.php?id=doxylhd
G+TV华语电影,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225787/1/index.m3u8?fmt=ts2hls
G+TV海外佳片,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225786/1/index.m3u8?fmt=ts2hls
G+TV4K,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226019/1/index.m3u8?fmt=ts2hls
BESTV 4K,http://112.17.40.140/PLTV/88888888/224/3221226718/index.m3u8#http://117.148.187.46/PLTV/88888888/224/3221226718/index.m3u8
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8#http://112.50.243.8/PLTV/88888888/224/3221226825/1.m3u8
爱上4k,http://39.134.24.220/PLTV/88888888/224/3221226005/index.m3u8
UTV影视精选,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-dongzuody/index.m3u8?%20
UTV优视影院,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-youshiyy/index.m3u8?%20
UTV家庭影院,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-jiatingjc/index.m3u8?%20
UTV热播剧场,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-rebojuc/index.m3u8?%20
UTV第一电影,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-diyidy/index.m3u8?%20
UTV经典影视,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-jingdianys/index.m3u8?%20
UTV舞蹈视界,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-youshizy/index.m3u8?%20
UTV经典剧场,http://39.134.198.50:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-1500k-576P-jingdianjuc/index.m3u8?%20
UTV卡通动画,http://39.134.198.50:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-1500k-576P-katondonghua/index.m3u8?%20
UTV炫酷动漫,http://39.134.198.50:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-1500k-576P-xuankudm/index.m3u8?%20
UTV热播电视剧,http://39.134.198.50:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-1500k-576P-rebojuc/index.m3u8?%20
UTV电影天地,http://39.134.198.50:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-1500k-576P-dianyingtd/index.m3u8?%20
家庭大众,http://hdtv.haust.edu.cn/hls/hls75a27.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8
家庭影院,http://hdtv.haust.edu.cn/hls/hls75a29.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226723/index.m3u8
家庭亚洲,http://hdtv.haust.edu.cn/hls/hls30.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226898/index.m3u8
家庭劲爆,http://hdtv.haust.edu.cn/hls/hls155.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226756/index.m3u8
家庭喜剧,http://hdtv.haust.edu.cn/hls/hls147.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226762/index.m3u8
电影1,http://117.148.187.83/PLTV/88888888/224/3221226176/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226176/index.m3u8
电影2,http://117.148.187.83/PLTV/88888888/224/3221226245/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226245/index.m3u8
电影3,http://117.148.187.83/PLTV/88888888/224/3221226178/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226178/index.m3u8
电影4,http://112.50.243.8/PLTV/88888888/224/3221226736/1.m3u8
电影5,http://112.50.243.8/PLTV/88888888/224/3221225881/1.m3u8
电影6,http://112.50.243.8/PLTV/88888888/224/3221226708/1.m3u8
电影7,http://112.50.243.8/PLTV/88888888/224/3221226712/1.m3u8
剧场频道,#genre#
爱都市,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/01.m3u8
爱青春,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/index.m3u8
爱家庭,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8
爱江湖,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/01.m3u8
爱谍战,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
爱经典,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/01.m3u8
爱悬疑,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/01.m3u8
欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8#http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
